PID,Rep,L_Midfoot_X,L_Midfoot_Y,L_Midfoot_Z,R_Midfoot_X,R_Midfoot_Y,R_Midfoot_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,R_KneeAngle_X,R_KneeAngle_Y,R_KneeAngle_Z,L_KneeAngle_X,L_KneeAngle_Y,L_KneeAngle_Z
mV030,8,0.041862,0.190407,0.023649,0.039073,-0.217534,0.027133,-0.278726,-0.164438,0.541089,0.110063,-0.187219,0.400007,-0.068462,-0.175212,0.085685,-0.281298,0.055718,0.53674,0.106549,0.164145,0.420932,-0.057249,0.163935,0.091026,6.85799,96.342766,-0.819524,-2.398276,96.020668,-8.5075
mV030,9,0.04146,0.189502,0.021661,0.038561,-0.217722,0.025311,-0.258954,-0.159536,0.536275,0.128765,-0.18207,0.391148,-0.066392,-0.173875,0.087324,-0.258095,0.060094,0.528108,0.1314,0.161504,0.410443,-0.054186,0.161416,0.093259,7.119679,98.675751,-1.680422,-2.316429,99.565628,-7.030178
mV030,10,0.041312,0.189073,0.021743,0.038699,-0.21749,0.025321,-0.255036,-0.15046,0.53648,0.13128,-0.175933,0.390185,-0.066062,-0.17335,0.087451,-0.259477,0.069526,0.53306,0.132989,0.158524,0.409286,-0.054788,0.162827,0.093432,7.148847,98.729385,-1.840168,-2.451466,99.092476,-6.485138
mV031,1,-0.00894,0.162231,0.019326,-0.01933,-0.142921,0.014457,-0.32553,-0.110055,0.494632,0.045584,-0.146276,0.354208,-0.119339,-0.115684,0.080906,-0.301948,0.13289,0.473294,0.069042,0.167994,0.349923,-0.112194,0.153821,0.077666,-6.895103,106.77533,16.2679,1.556332,108.395798,-1.322684
mV031,2,-0.007919,0.162754,0.018737,-0.01946,-0.14358,0.012982,-0.319397,-0.106428,0.471802,0.057046,-0.147986,0.347991,-0.117741,-0.114617,0.081255,-0.293291,0.136014,0.44669,0.080931,0.171668,0.340368,-0.112019,0.158849,0.07604,-8.850868,111.602646,15.339205,1.400905,112.512878,-0.007669
mV031,3,-0.007118,0.162347,0.016655,-0.019013,-0.144119,0.01112,-0.300564,-0.109077,0.460802,0.076463,-0.145438,0.338153,-0.11509,-0.114226,0.082076,-0.278816,0.133653,0.435105,0.09686,0.173661,0.331426,-0.109264,0.156885,0.077252,-9.253182,114.764252,12.9204,1.785278,115.731659,-0.320101
mV031,4,-0.007846,0.162492,0.017459,-0.01956,-0.14413,0.011337,-0.311464,-0.108216,0.44993,0.069511,-0.147579,0.340812,-0.116205,-0.113662,0.081269,-0.28892,0.134665,0.425799,0.090772,0.169021,0.33412,-0.11091,0.157671,0.076536,-10.081049,116.100693,13.330987,1.638213,116.575714,0.121318
mV031,5,-0.007109,0.16391,0.017827,-0.019135,-0.14509,0.012017,-0.318833,-0.115986,0.442348,0.064258,-0.156892,0.343208,-0.11661,-0.115118,0.081006,-0.292686,0.12737,0.419182,0.087673,0.166595,0.335986,-0.110843,0.156862,0.075492,-10.419755,116.800964,13.332658,2.196072,117.047409,-0.913765
mV031,6,-0.009857,0.163355,0.015924,-0.019513,-0.145095,0.011055,-0.299943,-0.115716,0.457563,0.076298,-0.157356,0.336562,-0.115104,-0.114871,0.082524,-0.276658,0.127779,0.439439,0.097108,0.171301,0.33353,-0.10868,0.151839,0.081015,-9.614124,115.499596,12.967765,2.673172,116.590607,-1.96863
mV031,7,-0.008865,0.164573,0.016904,-0.020005,-0.144964,0.01133,-0.317348,-0.117011,0.43042,0.070398,-0.141224,0.340069,-0.116729,-0.112966,0.080466,-0.294317,0.127451,0.415251,0.087812,0.169377,0.338817,-0.109612,0.152118,0.078795,-9.886435,118.808823,10.671571,2.884809,119.023178,-1.80132
mV031,8,-0.007349,0.164508,0.016807,-0.020137,-0.14544,0.01057,-0.29539,-0.122374,0.458159,0.08192,-0.148065,0.333784,-0.115027,-0.114649,0.082729,-0.277467,0.12068,0.438487,0.097453,0.164974,0.331181,-0.109237,0.1551,0.077355,-8.516931,115.498665,10.741645,1.483501,115.209831,0.23671
mV031,9,-0.007301,0.164522,0.017214,-0.020009,-0.14618,0.011774,-0.308109,-0.09851,0.46088,0.068722,-0.142032,0.342294,-0.116182,-0.113664,0.081434,-0.285418,0.143384,0.440891,0.089465,0.181282,0.334992,-0.11023,0.157605,0.076319,-8.822647,113.949974,12.783564,1.43158,114.168159,0.191148
mV031,10,-0.009026,0.166149,0.020276,-0.020057,-0.146785,0.014493,-0.343638,-0.128154,0.44434,0.044687,-0.141619,0.35403,-0.120019,-0.116148,0.079518,-0.32455,0.116084,0.431122,0.05854,0.157878,0.354994,-0.113088,0.152695,0.076185,-8.054678,113.811707,11.224901,2.047226,113.644775,-1.317506
mV032,1,0.025886,0.243333,0.023348,0.022828,-0.251656,0.02643,-0.348399,-0.124262,0.625502,0.044707,-0.184529,0.422762,-0.073497,-0.214861,0.083975,-0.320649,0.171267,0.6372,0.073319,0.181798,0.410834,-0.076025,0.216688,0.081199,8.409831,77.596909,-7.428298,-8.929429,80.910309,5.068895
mV032,2,0.027645,0.250289,0.020779,0.023033,-0.257013,0.022787,-0.327306,-0.131619,0.593709,0.067203,-0.230817,0.418264,-0.068954,-0.218186,0.085833,-0.297675,0.152377,0.58873,0.103461,0.212668,0.401947,-0.07123,0.224512,0.084039,9.709902,85.220451,-5.614462,-9.920499,90.294754,2.615392
mV032,3,0.028764,0.254455,0.022952,0.024569,-0.259255,0.024436,-0.334157,-0.121454,0.630651,0.041641,-0.223904,0.42685,-0.067881,-0.214424,0.082632,-0.303773,0.157633,0.642262,0.069517,0.24432,0.417498,-0.072175,0.226777,0.08201,8.962147,76.339851,-4.8186,-9.896685,79.911423,-0.114468
mV032,4,0.028679,0.255351,0.022498,0.023744,-0.261017,0.024199,-0.329517,-0.124381,0.579763,0.060198,-0.238826,0.419768,-0.067135,-0.216341,0.084935,-0.317116,0.152795,0.59588,0.078523,0.244352,0.412343,-0.070662,0.222352,0.08153,10.123487,86.30101,-2.775815,-10.068288,87.676109,-1.451046
mV032,5,0.028062,0.253753,0.021672,0.025339,-0.262221,0.024549,-0.341159,-0.133559,0.594804,0.057628,-0.214889,0.421019,-0.066016,-0.215565,0.08304,-0.302703,0.152239,0.608226,0.091412,0.212459,0.406207,-0.071377,0.222663,0.08157,9.192957,82.592781,-7.016778,-9.756648,86.121468,1.823628
mV032,6,0.02874,0.256974,0.022856,0.024343,-0.265301,0.024733,-0.335554,-0.128278,0.620223,0.043937,-0.23326,0.425551,-0.067869,-0.220085,0.08301,-0.309706,0.151757,0.628802,0.071587,0.232757,0.415404,-0.072086,0.226755,0.080851,9.375998,78.334145,-3.924528,-9.944619,81.672203,-0.302091
mV032,7,0.028724,0.256666,0.021853,0.026063,-0.265765,0.022875,-0.311168,-0.134965,0.621254,0.068101,-0.228155,0.418959,-0.063944,-0.219273,0.083547,-0.276305,0.144849,0.628357,0.096364,0.238279,0.405689,-0.070416,0.227861,0.083368,9.278308,79.877327,-4.927116,-10.056129,84.097176,-1.011929
mV032,8,0.027999,0.259098,0.02304,0.024839,-0.266541,0.023842,-0.321367,-0.123969,0.607971,0.06239,-0.220296,0.419604,-0.065521,-0.219175,0.0833,-0.308931,0.156531,0.627609,0.073748,0.241619,0.414729,-0.072259,0.228449,0.081789,9.14363,80.978287,-6.154658,-9.798283,82.366753,0.590896
mV032,9,0.028429,0.261611,0.023414,0.025396,-0.266543,0.023236,-0.313761,-0.131624,0.609478,0.067963,-0.224307,0.417863,-0.064512,-0.219342,0.083505,-0.308657,0.148561,0.631818,0.071773,0.239016,0.415425,-0.072721,0.233041,0.08168,9.385145,81.391136,-5.136638,-9.884687,81.518021,0.020788
mV032,10,0.028099,0.264202,0.023643,0.024966,-0.267452,0.024468,-0.33371,-0.122084,0.596995,0.056165,-0.216033,0.421758,-0.065587,-0.219025,0.082769,-0.319321,0.159223,0.623404,0.068558,0.241594,0.415901,-0.073459,0.23568,0.081218,9.255774,81.77858,-6.060989,-9.869243,82.507996,0.178434
mV033,1,0.043409,0.224804,0.013631,0.029135,-0.19728,0.012219,-0.245159,-0.088964,0.430482,0.100868,-0.213958,0.35472,-0.062429,-0.167721,0.091382,-0.223067,0.163638,0.429466,0.13108,0.234862,0.351667,-0.047459,0.203947,0.090137,-5.709897,121.280884,5.678295,-2.392293,117.753639,-3.997521
mV033,2,0.044672,0.22616,0.01544,0.029876,-0.202207,0.014326,-0.270101,-0.100973,0.39455,0.079527,-0.229026,0.36171,-0.064247,-0.170129,0.089402,-0.245085,0.150558,0.402729,0.11391,0.224286,0.360044,-0.049205,0.202027,0.087204,-5.809035,124.962013,4.474865,-1.913847,119.745331,-4.429972
mV033,3,0.044107,0.226386,0.015221,0.029683,-0.202922,0.014326,-0.26683,-0.099995,0.40752,0.082272,-0.226106,0.360805,-0.063958,-0.170553,0.089878,-0.243008,0.150961,0.413648,0.116248,0.218304,0.358772,-0.049456,0.202215,0.087381,-4.88749,123.065804,3.838394,-2.658936,118.130569,-3.457226
mV033,4,0.044632,0.227569,0.016309,0.029883,-0.20254,0.014103,-0.274022,-0.100391,0.395222,0.082423,-0.212421,0.361527,-0.064365,-0.169083,0.088418,-0.255735,0.151168,0.403773,0.104485,0.225424,0.364265,-0.050338,0.203229,0.086549,-4.471073,124.217239,2.911235,-2.532097,118.61618,-3.596508
mV033,5,0.043528,0.227667,0.015765,0.029165,-0.202461,0.01395,-0.265989,-0.096376,0.434485,0.086048,-0.205372,0.360916,-0.06439,-0.169277,0.089255,-0.248895,0.154542,0.4426,0.107328,0.221475,0.363368,-0.050662,0.204585,0.087465,-3.397402,118.424103,2.968998,-3.761305,112.907524,-2.055939
mV033,6,0.043377,0.227058,0.015433,0.029448,-0.203066,0.014537,-0.268632,-0.096379,0.434164,0.083823,-0.205945,0.361996,-0.064587,-0.169921,0.089258,-0.246458,0.154184,0.44257,0.111097,0.213475,0.361604,-0.050519,0.203835,0.087472,-3.273954,118.207008,2.822535,-3.906387,113.105202,-1.714841
mV033,7,0.043897,0.227859,0.015926,0.029069,-0.202347,0.013659,-0.265493,-0.094869,0.416277,0.088253,-0.206176,0.360104,-0.063938,-0.168734,0.08945,-0.250411,0.156029,0.428527,0.107936,0.224904,0.362854,-0.050358,0.204162,0.087339,-3.932688,121.541306,2.905694,-3.31911,115.191429,-2.678133
mV033,8,0.043727,0.227211,0.01632,0.02885,-0.204302,0.014431,-0.275282,-0.10281,0.430758,0.074907,-0.222122,0.364198,-0.065116,-0.17029,0.08885,-0.245749,0.147675,0.437326,0.109704,0.215011,0.361872,-0.050728,0.20353,0.087474,-3.19339,118.401314,2.627264,-3.022118,113.83239,-3.511018
mV033,9,0.043413,0.227462,0.014691,0.029021,-0.203455,0.013584,-0.257162,-0.09738,0.42086,0.09042,-0.222658,0.357765,-0.063091,-0.17022,0.090625,-0.234078,0.153249,0.429995,0.121305,0.222122,0.356312,-0.049098,0.203552,0.08828,-4.63065,121.732574,3.894961,-3.243744,116.144226,-2.690144
mV033,10,0.044192,0.227475,0.01587,0.029241,-0.204416,0.014228,-0.270777,-0.098985,0.409061,0.079886,-0.223566,0.361734,-0.064062,-0.169743,0.089173,-0.245006,0.151975,0.416279,0.115041,0.216639,0.359304,-0.049636,0.202462,0.087397,-4.312486,122.368782,3.226065,-2.823369,117.52623,-3.262817
mV034,1,-0.052401,0.232828,0.021921,-0.061345,-0.25308,0.022313,-0.384819,-0.129209,0.512618,0.065958,-0.214966,0.415865,-0.182059,-0.18752,0.095097,-0.388197,0.130558,0.534979,0.062174,0.214977,0.431008,-0.166376,0.190943,0.094057,-0.623275,111.811043,3.148286,-1.781181,108.249161,-11.357943
mV034,2,-0.05218,0.233812,0.021453,-0.06191,-0.255634,0.022725,-0.394706,-0.13081,0.480104,0.058143,-0.237685,0.42046,-0.1813,-0.187722,0.095537,-0.385909,0.12834,0.496093,0.072259,0.206313,0.425602,-0.164509,0.188377,0.094021,-1.346765,115.871758,3.551364,-0.83617,113.605003,-10.739379
mV034,3,-0.052659,0.234579,0.02177,-0.060157,-0.256454,0.023424,-0.378765,-0.125469,0.541865,0.058557,-0.237001,0.421223,-0.182835,-0.192676,0.094487,-0.368006,0.130801,0.563029,0.072961,0.215138,0.426907,-0.164395,0.189895,0.095707,0.119635,107.230537,2.51464,-2.836609,105.187714,-9.814246
mV034,4,-0.052867,0.235456,0.020505,-0.062529,-0.257373,0.02243,-0.377533,-0.126443,0.501557,0.067461,-0.241492,0.413976,-0.180899,-0.188658,0.096148,-0.367769,0.129779,0.51697,0.082429,0.217571,0.421103,-0.161975,0.186634,0.095739,-0.610293,113.583038,2.613024,-1.904084,111.680115,-9.064376
mV034,5,-0.053084,0.236054,0.020583,-0.06272,-0.257636,0.021647,-0.371358,-0.130541,0.483517,0.075916,-0.246452,0.408814,-0.179594,-0.188288,0.097139,-0.363597,0.125275,0.501286,0.087291,0.222059,0.417699,-0.161075,0.185879,0.096535,-1.0836,116.555977,2.83574,-1.164989,114.182968,-9.701111
mV034,6,-0.053044,0.237003,0.020125,-0.062779,-0.25929,0.022103,-0.372303,-0.128277,0.464242,0.07559,-0.250389,0.407968,-0.178362,-0.186335,0.096167,-0.360838,0.126667,0.480604,0.091807,0.224504,0.414036,-0.159918,0.184477,0.096068,-1.557611,118.830688,3.138912,-0.908717,116.898117,-9.098561
mV034,7,-0.052261,0.237922,0.020364,-0.062257,-0.260069,0.022118,-0.36919,-0.122957,0.465636,0.076185,-0.25051,0.407505,-0.17765,-0.186063,0.095433,-0.357371,0.130294,0.482319,0.093004,0.233466,0.413937,-0.15796,0.183085,0.096316,-1.382798,118.404434,2.931996,-1.315102,116.638168,-8.376531
mV034,8,-0.052197,0.23905,0.020057,-0.062702,-0.262332,0.021288,-0.360995,-0.133943,0.463064,0.084898,-0.257924,0.401491,-0.175637,-0.185983,0.096013,-0.348716,0.119227,0.479988,0.100926,0.22511,0.409865,-0.155423,0.179623,0.095959,-1.30054,119.292244,2.568431,-1.474109,117.06562,-7.905756
mV034,9,-0.052212,0.240905,0.020692,-0.06347,-0.263578,0.021898,-0.365362,-0.130057,0.453081,0.081088,-0.257504,0.404063,-0.175116,-0.184306,0.095508,-0.353092,0.121921,0.472904,0.096421,0.229394,0.412798,-0.155137,0.179291,0.095246,-1.350811,120.252365,2.434368,-1.771129,117.410492,-7.205527
mV034,10,-0.05228,0.240773,0.020662,-0.062919,-0.262865,0.021649,-0.362286,-0.126949,0.456991,0.086319,-0.245961,0.401844,-0.175852,-0.185299,0.095113,-0.350322,0.126261,0.477205,0.099739,0.230329,0.410376,-0.154615,0.178097,0.095143,-1.306756,119.779816,2.466398,-1.958157,116.986923,-6.961821
mV038,1,0.049794,0.197227,0.012566,0.044959,-0.208357,0.020364,-0.30119,-0.179759,0.546612,0.13785,-0.280095,0.455433,-0.081004,-0.157522,0.104263,-0.276502,0.164658,0.516274,0.166077,0.231112,0.469002,-0.078712,0.152794,0.104087,2.207777,111.310463,4.882682,2.14216,116.379715,-4.711318
mV038,2,0.049521,0.199205,0.012039,0.045014,-0.210713,0.020214,-0.291274,-0.179187,0.579985,0.143498,-0.268569,0.455108,-0.079629,-0.15537,0.103228,-0.266214,0.162364,0.54587,0.172836,0.223417,0.465864,-0.076984,0.149828,0.103813,2.937122,106.937645,4.637055,1.150766,112.667259,-4.518229
mV038,3,0.049284,0.199737,0.011537,0.044213,-0.21288,0.021051,-0.291937,-0.153311,0.590754,0.130867,-0.276198,0.460364,-0.080165,-0.155926,0.103369,-0.263133,0.190807,0.554184,0.173549,0.248407,0.461987,-0.076325,0.151908,0.105338,2.49999,105.716736,6.53388,0.774892,111.603264,-4.2044
mV038,4,0.048712,0.19993,0.010664,0.044162,-0.212683,0.020492,-0.285838,-0.165874,0.594521,0.136589,-0.284204,0.4557,-0.07938,-0.156242,0.104408,-0.253332,0.17634,0.555332,0.183566,0.22773,0.459983,-0.075266,0.15055,0.105822,2.595168,105.6203,6.284335,0.435739,111.886436,-3.290263
mV038,5,0.048358,0.199299,0.009099,0.044534,-0.211578,0.018783,-0.270531,-0.164893,0.55103,0.158875,-0.286773,0.443361,-0.075965,-0.154245,0.106436,-0.231469,0.177557,0.512561,0.210093,0.23196,0.44542,-0.071209,0.150897,0.110217,2.157759,112.303375,4.65242,1.018824,118.988792,-1.688304
mV038,6,0.048156,0.199549,0.008668,0.044358,-0.212588,0.018911,-0.263078,-0.151124,0.556669,0.158894,-0.289309,0.443448,-0.074747,-0.153111,0.107038,-0.224061,0.193356,0.519582,0.21472,0.250134,0.439823,-0.070381,0.153503,0.112073,2.017009,111.938805,5.093025,1.032302,118.423965,-1.902607
mV038,7,0.047869,0.199097,0.008824,0.04452,-0.212432,0.01887,-0.269814,-0.167938,0.56355,0.156757,-0.290554,0.443297,-0.075193,-0.153185,0.106327,-0.22805,0.173189,0.523432,0.213057,0.220522,0.445047,-0.071222,0.150476,0.110398,2.614365,110.477142,4.207729,0.77595,117.714226,-1.700499
mV038,8,0.04829,0.196925,0.00858,0.044025,-0.213238,0.017925,-0.246912,-0.176093,0.543867,0.176909,-0.307288,0.430393,-0.071494,-0.155433,0.111755,-0.209124,0.168084,0.510206,0.232124,0.221329,0.434778,-0.067131,0.148237,0.114276,2.260964,114.687645,3.711155,1.123003,120.712547,-1.299584
mV038,9,0.04808,0.197482,0.008341,0.044287,-0.212882,0.018132,-0.257035,-0.164576,0.545201,0.169272,-0.291551,0.436624,-0.072718,-0.152272,0.108277,-0.220259,0.179361,0.510772,0.221132,0.235035,0.439447,-0.069588,0.153316,0.113543,2.392676,113.655281,3.732317,1.490259,120.289452,-2.016332
mV038,10,0.048113,0.197877,0.008354,0.043935,-0.212839,0.017492,-0.254797,-0.166311,0.540881,0.172548,-0.293129,0.434994,-0.072172,-0.152908,0.109238,-0.217083,0.17792,0.504741,0.223778,0.239838,0.437756,-0.069071,0.154392,0.114378,2.620163,114.425453,3.06421,1.752833,121.330269,-2.068905
mV040,1,0.04055,0.157437,0.021329,0.045501,-0.17844,0.023861,-0.255692,-0.150333,0.52005,0.132327,-0.189462,0.382925,-0.060071,-0.152776,0.090535,-0.238953,0.142001,0.523072,0.14301,0.160722,0.378922,-0.050674,0.131102,0.08952,8.153679,108.66288,0.756352,-5.757505,104.112373,-4.825076
mV040,2,0.038652,0.16302,0.021728,0.04456,-0.179775,0.024677,-0.261224,-0.152285,0.516281,0.12685,-0.197084,0.38474,-0.061529,-0.155934,0.091208,-0.246717,0.139984,0.520454,0.137245,0.154696,0.380402,-0.051752,0.130558,0.088352,8.391586,109.032478,0.11026,-6.100991,103.73243,-3.622286
mV040,3,0.039044,0.163137,0.021287,0.045426,-0.178581,0.023385,-0.253857,-0.149066,0.510132,0.135806,-0.182995,0.381518,-0.059247,-0.150724,0.090594,-0.24466,0.142324,0.520998,0.139911,0.150503,0.378975,-0.051372,0.130744,0.08793,8.485796,110.12809,-0.098448,-6.290385,103.570343,-2.906814
mV040,4,0.03937,0.162477,0.02108,0.046008,-0.179204,0.023879,-0.266695,-0.140865,0.511338,0.12497,-0.183121,0.387293,-0.059428,-0.149665,0.089151,-0.249642,0.149629,0.512105,0.138452,0.144483,0.379681,-0.051688,0.131238,0.087398,8.413733,109.02906,0.050214,-6.474792,104.392746,-1.73314
mV040,5,0.039957,0.16394,0.021553,0.046343,-0.180401,0.024486,-0.274839,-0.143817,0.505446,0.115999,-0.199472,0.390523,-0.059304,-0.149861,0.08895,-0.256687,0.148424,0.51034,0.132539,0.150205,0.383163,-0.052058,0.134494,0.087369,8.116611,109.302994,0.853014,-6.272331,104.361168,-2.558811
mV040,6,0.040852,0.165114,0.021203,0.045909,-0.179901,0.024492,-0.270288,-0.129196,0.508009,0.118728,-0.188292,0.390808,-0.059253,-0.148858,0.089506,-0.258065,0.163582,0.519333,0.128672,0.168237,0.38568,-0.050974,0.136005,0.08743,8.149013,109.263794,0.766402,-6.473753,102.619339,-2.629591
mV040,7,0.040217,0.164586,0.022288,0.044098,-0.18247,0.026538,-0.277603,-0.138699,0.539546,0.101063,-0.204603,0.397377,-0.06248,-0.15305,0.089983,-0.260034,0.153913,0.544077,0.119256,0.159363,0.390475,-0.05271,0.13458,0.086551,8.402816,103.654091,-0.14373,-7.003849,98.153694,-2.651045
mV040,8,0.040509,0.164553,0.022356,0.044794,-0.1805,0.025118,-0.281605,-0.135775,0.515909,0.108905,-0.186138,0.394912,-0.060883,-0.149068,0.089102,-0.26592,0.155431,0.524577,0.120493,0.155767,0.389872,-0.052824,0.135122,0.086296,8.45386,107.38475,-0.127562,-6.861484,100.806854,-1.726524
mV040,9,0.03926,0.164322,0.022508,0.04442,-0.182554,0.025482,-0.269199,-0.136228,0.53534,0.112939,-0.190304,0.393712,-0.061352,-0.1507,0.089099,-0.253351,0.155258,0.539551,0.126843,0.157068,0.386854,-0.052859,0.134272,0.087904,8.588722,104.548004,-0.749113,-6.949703,99.570168,-1.96422
mV040,10,0.04003,0.163467,0.022102,0.044021,-0.182499,0.025358,-0.279119,-0.126269,0.519141,0.10765,-0.191381,0.395696,-0.061514,-0.149723,0.0889,-0.253698,0.164886,0.517846,0.132309,0.157732,0.384054,-0.052436,0.134244,0.087383,8.351503,106.813965,0.158766,-6.690487,102.726379,-1.581993
mV042,1,-0.002575,0.263455,0.030182,-0.031454,-0.200106,0.023259,-0.396124,-0.105879,0.476209,0.097121,-0.173507,0.543283,-0.138905,-0.156514,0.103779,-0.420569,0.15647,0.473128,0.090872,0.272694,0.522684,-0.139869,0.219416,0.100303,2.101358,122.076233,14.361546,0.035717,119.229439,-6.143895
mV042,2,-0.003243,0.265908,0.030679,-0.031339,-0.200994,0.021399,-0.381261,-0.122249,0.499205,0.114873,-0.17982,0.53463,-0.135689,-0.152976,0.103466,-0.416074,0.137394,0.506733,0.08354,0.286465,0.526313,-0.139945,0.221204,0.101533,2.772223,120.219551,14.249483,-0.443513,115.043938,-6.112751
mV042,3,-0.003138,0.265548,0.029835,-0.0311,-0.201698,0.021334,-0.383596,-0.123909,0.472596,0.113156,-0.189639,0.535377,-0.135934,-0.155274,0.1037,-0.410356,0.135079,0.471291,0.094434,0.277607,0.521311,-0.138684,0.218293,0.10125,2.540991,123.349968,13.109119,-0.095361,119.813965,-5.820775
mV042,4,-0.003549,0.266779,0.031446,-0.031465,-0.201485,0.02119,-0.384438,-0.12472,0.477024,0.113483,-0.18295,0.535772,-0.135805,-0.154721,0.103989,-0.417512,0.133441,0.476972,0.082623,0.288678,0.526902,-0.139772,0.220391,0.102138,2.7163,122.847214,13.07666,-0.348128,118.693481,-5.594654
mV042,5,-0.00325,0.267562,0.032731,-0.031548,-0.203716,0.023664,-0.402154,-0.116876,0.463332,0.089698,-0.194114,0.546514,-0.138534,-0.157314,0.103228,-0.425057,0.14034,0.462114,0.07339,0.295145,0.52867,-0.140504,0.220301,0.100803,2.199274,123.223106,13.661905,0.223839,119.881737,-6.326822
mV042,6,-0.003473,0.268773,0.034134,-0.030875,-0.204637,0.023593,-0.408434,-0.129104,0.459723,0.083566,-0.201777,0.54817,-0.13805,-0.156082,0.101602,-0.429394,0.127205,0.458593,0.064646,0.289164,0.532631,-0.14117,0.219263,0.099665,2.75539,122.86631,13.010444,0.212218,119.419891,-6.39927
mV042,7,-0.0024,0.268149,0.032727,-0.031745,-0.205865,0.024203,-0.410963,-0.121868,0.461509,0.07982,-0.203866,0.549521,-0.138909,-0.157121,0.102111,-0.424973,0.135854,0.459684,0.075395,0.281443,0.528341,-0.139221,0.216631,0.098545,2.421142,122.707352,13.577105,0.007067,119.521645,-6.041375
mV042,8,-0.002969,0.268782,0.03053,-0.031623,-0.206698,0.023003,-0.392546,-0.111814,0.451364,0.095034,-0.215541,0.542381,-0.136204,-0.155635,0.102909,-0.406778,0.141192,0.450736,0.088692,0.310261,0.520365,-0.137146,0.217902,0.10204,1.952712,125.138763,13.145556,0.460193,122.640472,-6.172496
mV042,9,-0.002943,0.271515,0.030284,-0.030334,-0.205608,0.021787,-0.388725,-0.12246,0.441884,0.104724,-0.201245,0.537887,-0.134288,-0.151873,0.100753,-0.411086,0.131435,0.443161,0.077877,0.315306,0.524432,-0.135665,0.215457,0.100628,1.943643,126.327782,12.655862,0.688409,122.849434,-6.46509
mV042,10,-0.001906,0.26924,0.030581,-0.030649,-0.207511,0.022385,-0.392908,-0.117993,0.433775,0.096443,-0.21184,0.541636,-0.13452,-0.153288,0.101127,-0.411581,0.137168,0.433503,0.085689,0.30073,0.522203,-0.135621,0.214194,0.099837,1.883673,126.974365,12.470271,0.336212,123.894646,-5.781013
mV044,1,-0.059691,0.219434,0.018529,-0.057936,-0.20404,0.013015,-0.360894,-0.115003,0.57496,0.01653,-0.171597,0.359342,-0.151769,-0.17669,0.072683,-0.353925,0.136091,0.567845,0.023119,0.171265,0.374951,-0.153151,0.192828,0.076059,1.825742,99.757156,8.532854,0.186716,100.634911,-10.740976
mV044,2,-0.059358,0.218976,0.018305,-0.058377,-0.204358,0.01305,-0.364308,-0.118887,0.566909,0.017255,-0.178248,0.358748,-0.151629,-0.176429,0.073356,-0.353751,0.132426,0.558929,0.0257,0.17312,0.373778,-0.152184,0.190931,0.076177,1.583167,101.426994,8.883484,0.713855,102.211128,-11.599657
mV044,3,-0.05922,0.220896,0.019259,-0.058614,-0.206048,0.014162,-0.378121,-0.114898,0.557565,0.006805,-0.183543,0.364095,-0.152441,-0.177016,0.07304,-0.373225,0.13467,0.558152,0.009128,0.187621,0.382508,-0.152976,0.191474,0.074906,1.446021,101.754128,9.386699,0.533073,100.933762,-12.278131
mV044,4,-0.059502,0.220342,0.019459,-0.058243,-0.207112,0.014553,-0.38047,-0.110688,0.581899,-0.005689,-0.188131,0.370296,-0.152528,-0.176806,0.072041,-0.368232,0.139306,0.576397,0.007002,0.177505,0.383161,-0.153705,0.191676,0.074744,2.006992,96.837677,9.655407,-0.356048,97.913612,-11.148632
mV044,5,-0.05927,0.220642,0.019141,-0.058131,-0.208853,0.01463,-0.376731,-0.115895,0.589203,-0.006527,-0.198247,0.370625,-0.152622,-0.179333,0.072189,-0.362033,0.133972,0.581427,0.009356,0.179249,0.382308,-0.15328,0.192195,0.074865,2.152993,95.802048,9.482165,-0.461921,97.262657,-11.496729
mV044,6,-0.059023,0.220794,0.019062,-0.058025,-0.208456,0.014472,-0.371174,-0.117737,0.594868,-0.005574,-0.200042,0.370475,-0.152607,-0.178481,0.071644,-0.359177,0.131848,0.581561,0.009987,0.185847,0.382872,-0.152621,0.190844,0.074693,2.300264,94.740494,9.25192,-0.405877,97.202927,-12.117405
mV044,7,-0.059284,0.220275,0.019159,-0.05802,-0.208168,0.014476,-0.377258,-0.109637,0.575411,-0.001974,-0.191717,0.368857,-0.152041,-0.176939,0.071904,-0.36569,0.139638,0.569698,0.011075,0.18142,0.381558,-0.153106,0.190646,0.074585,1.894308,97.948952,9.453841,-0.064298,99.179497,-11.19726
mV044,8,-0.059236,0.220649,0.018704,-0.057826,-0.208471,0.014469,-0.366919,-0.115614,0.581057,0.002291,-0.198598,0.36691,-0.152049,-0.177481,0.071692,-0.354117,0.133227,0.575799,0.015665,0.188608,0.379728,-0.152437,0.190865,0.075085,1.957017,97.254692,9.636191,0.035971,98.667442,-12.743155
